param a[0,5,4,42] 1;
param a[0,5,4,43] 1;
param a[0,5,5,44] 2;
param a[0,5,6,43] 1;
param a[0,5,6,42] 1;
param a[0,5,7,41] 1;
param a[0,5,7,40] 1;
param a[0,5,8,35] 1;
param a[0,5,8,29] 1;
param a[0,5,9,22] 1;
param a[0,5,9,14] 1;
param a[1,6,1,1] 1;
param a[1,6,1,8] 1;
param a[1,6,2,3] 1;
param a[1,6,2,9] 1;
param a[1,6,3,5] 1;
param a[1,6,3,7] 1;
param a[1,6,4,7] 1;
param a[1,6,4,5] 1;
param a[1,6,5,9] 1;
param a[1,6,5,3] 1;
param a[1,6,6,8] 1;
param a[1,6,6,1] 1;
param a[0,6,1,15] 1;
param a[0,6,1,23] 1;
param a[0,6,2,30] 1;
param a[0,6,2,36] 1;
param a[0,6,3,41] 1;
param a[0,6,3,45] 1;
param a[0,6,4,46] 1;
param a[0,6,4,47] 1;
param a[0,6,5,48] 2;
param a[0,6,6,47] 1;
param a[0,6,6,46] 1;
param a[0,6,7,45] 1;
param a[0,6,7,41] 1;
param a[0,6,8,36] 1;
param a[0,6,8,30] 1;
param a[0,6,9,23] 1;
param a[0,6,9,15] 1;
param a[1,7,1,1] 1;
param a[1,7,1,5] 1;
param a[1,7,2,3] 2;
param a[1,7,3,5] 1;
param a[1,7,3,1] 1;
param a[0,7,1,16] 1;
param a[0,7,1,24] 1;
param a[0,7,2,31] 1;
param a[0,7,2,37] 1;
param a[0,7,3,42] 1;
param a[0,7,3,46] 1;
param a[0,7,4,49] 1;
param a[0,7,4,50] 1;
param a[0,7,5,51] 2;
param a[0,7,6,50] 1;
param a[0,7,6,49] 1;
param a[0,7,7,46] 1;
param a[0,7,7,42] 1;
param a[0,7,8,37] 1;
param a[0,7,8,31] 1;
param a[0,7,9,24] 1;
param a[0,7,9,16] 1;
param a[1,8,1,1] 1;
param a[1,8,1,9] 1;
param a[1,8,2,3] 1;
param a[1,8,2,7] 1;
param a[1,8,3,5] 2;
param a[1,8,4,7] 1;
param a[1,8,4,3] 1;
param a[1,8,5,9] 1;
param a[1,8,5,1] 1;
param a[0,8,1,17] 1;
param a[0,8,1,25] 1;
param a[0,8,2,32] 1;
param a[0,8,2,38] 1;
param a[0,8,3,43] 1;
param a[0,8,3,47] 1;
param a[0,8,4,50] 1;
param a[0,8,4,52] 1;
param a[0,8,5,53] 2;
param a[0,8,6,52] 1;
param a[0,8,6,50] 1;
param a[0,8,7,47] 1;
param a[0,8,7,43] 1;
param a[0,8,8,38] 1;
param a[0,8,8,32] 1;
param a[0,8,9,25] 1;
param a[0,8,9,17] 1;
param a[1,9,1,1] 1;
param a[1,9,1,7] 1;
param a[1,9,2,3] 1;
param a[1,9,2,5] 1;
param a[1,9,3,5] 1;
param a[1,9,3,3] 1;
param a[1,9,4,7] 1;
param a[1,9,4,1] 1;
param a[0,9,1,18] 1;
param a[0,9,1,26] 1;
param a[0,9,2,33] 1;
param a[0,9,2,39] 1;
param a[0,9,3,44] 1;
param a[0,9,3,48] 1;
param a[0,9,4,51] 1;
param a[0,9,4,53] 1;
param a[0,9,5,54] 2;
param a[0,9,6,53] 1;
param a[0,9,6,51] 1;
param a[0,9,7,48] 1;
param a[0,9,7,44] 1;
param a[0,9,8,39] 1;
param a[0,9,8,33] 1;
param a[0,9,9,26] 1;
param a[0,9,9,18] 1;
param a[1,11,1,10] 1;
param a[1,11,1,13] 1;
param a[1,11,2,12] 1;
param a[1,11,2,15] 1;
param a[1,11,3,14] 1;
param a[1,11,3,17] 1;
param a[1,11,4,16] 1;
param a[1,11,4,18] 1;
param a[1,11,5,18] 1;
param a[1,11,5,16] 1;
param a[1,11,6,17] 1;
param a[1,11,6,14] 1;
param a[1,11,7,15] 1;
param a[1,11,7,12] 1;
param a[1,11,8,13] 1;
param a[1,11,8,10] 1;
param a[1,12,1,10] 2;
param a[1,13,1,10] 1;
param a[1,13,1,15] 1;
param a[1,13,2,12] 1;
param a[1,13,2,17] 1;
param a[1,13,3,14] 1;
param a[1,13,3,18] 1;
param a[1,13,4,16] 2;
param a[1,13,5,18] 1;
param a[1,13,5,14] 1;
param a[1,13,6,17] 1;
param a[1,13,6,12] 1;
param a[1,13,7,15] 1;
param a[1,13,7,10] 1;
param a[1,14,1,10] 1;
param a[1,14,1,12] 1;
param a[1,14,2,12] 1;
param a[1,14,2,10] 1;
param a[1,15,1,10] 1;
param a[1,15,1,17] 1;
param a[1,15,2,12] 1;
param a[1,15,2,18] 1;
param a[1,15,3,14] 1;
param a[1,15,3,16] 1;
param a[1,15,4,16] 1;
param a[1,15,4,14] 1;
param a[1,15,5,18] 1;
param a[1,15,5,12] 1;
param a[1,15,6,17] 1;
param a[1,15,6,10] 1;
param a[1,16,1,10] 1;
param a[1,16,1,14] 1;
param a[1,16,2,12] 2;
param a[1,16,3,14] 1;
param a[1,16,3,10] 1;
param a[1,17,1,10] 1;
param a[1,17,1,18] 1;
param a[1,17,2,12] 1;
param a[1,17,2,16] 1;
param a[1,17,3,14] 2;
param a[1,17,4,16] 1;
param a[1,17,4,12] 1;
param a[1,17,5,18] 1;
param a[1,17,5,10] 1;
param a[1,18,1,10] 1;
param a[1,18,1,16] 1;
param a[1,18,2,12] 1;
param a[1,18,2,14] 1;
param a[1,18,3,14] 1;
param a[1,18,3,12] 1;
param a[1,18,4,16] 1;
param a[1,18,4,10] 1;
param a[1,19,1,11] 1;
param a[1,19,1,21] 1;
param a[1,19,2,20] 1;
param a[1,19,2,23] 1;
param a[1,19,3,22] 1;
param a[1,19,3,25] 1;
param a[1,19,4,24] 1;
param a[1,19,4,26] 1;
param a[1,19,5,26] 1;
param a[1,19,5,24] 1;
param a[1,19,6,25] 1;
param a[1,19,6,22] 1;
param a[1,19,7,23] 1;
param a[1,19,7,20] 1;
param a[1,19,8,21] 1;
param a[1,19,8,11] 1;
param a[0,19,1,11] 1;
param a[0,19,1,21] 1;
param a[0,19,2,20] 1;
param a[0,19,2,23] 1;
param a[0,19,3,22] 1;
param a[0,19,3,25] 1;
param a[0,19,4,24] 1;
param a[0,19,4,26] 1;
param a[0,19,5,26] 1;
param a[0,19,5,24] 1;
param a[0,19,6,25] 1;
param a[0,19,6,22] 1;
param a[0,19,7,23] 1;
param a[0,19,7,20] 1;
param a[0,19,8,21] 1;
param a[0,19,8,11] 1;
param a[1,20,1,11] 2;
param a[0,20,1,12] 1;
param a[0,20,1,28] 1;
param a[0,20,2,27] 1;
param a[0,20,2,30] 1;
param a[0,20,3,29] 1;
param a[0,20,3,32] 1;
param a[0,20,4,31] 1;
param a[0,20,4,33] 1;
param a[0,20,5,33] 1;
param a[0,20,5,31] 1;
param a[0,20,6,32] 1;
param a[0,20,6,29] 1;
param a[0,20,7,30] 1;
param a[0,20,7,27] 1;
param a[0,20,8,28] 1;
param a[0,20,8,12] 1;
param a[1,21,1,11] 1;
param a[1,21,1,23] 1;
param a[1,21,2,20] 1;
param a[1,21,2,25] 1;
param a[1,21,3,22] 1;
param a[1,21,3,26] 1;
param a[1,21,4,24] 2;
param a[1,21,5,26] 1;
param a[1,21,5,22] 1;
param a[1,21,6,25] 1;
param a[1,21,6,20] 1;
param a[1,21,7,23] 1;
param a[1,21,7,11] 1;
param a[0,21,1,13] 1;
param a[0,21,1,34] 1;
param a[0,21,2,28] 1;
param a[0,21,2,36] 1;
param a[0,21,3,35] 1;
param a[0,21,3,38] 1;
param a[0,21,4,37] 1;
param a[0,21,4,39] 1;
param a[0,21,5,39] 1;
param a[0,21,5,37] 1;
param a[0,21,6,38] 1;
param a[0,21,6,35] 1;
param a[0,21,7,36] 1;
param a[0,21,7,28] 1;
param a[0,21,8,34] 1;
param a[0,21,8,13] 1;
param a[1,22,1,11] 1;
param a[1,22,1,20] 1;
param a[1,22,2,20] 1;
param a[1,22,2,11] 1;
param a[0,22,1,14] 1;
param a[0,22,1,35] 1;
param a[0,22,2,29] 1;
param a[0,22,2,41] 1;
param a[0,22,3,40] 1;
param a[0,22,3,43] 1;
param a[0,22,4,42] 1;
param a[0,22,4,44] 1;
param a[0,22,5,44] 1;
param a[0,22,5,42] 1;
param a[0,22,6,43] 1;
param a[0,22,6,40] 1;
param a[0,22,7,41] 1;
param a[0,22,7,29] 1;
param a[0,22,8,35] 1;
param a[0,22,8,14] 1;
param a[1,23,1,11] 1;
param a[1,23,1,25] 1;
param a[1,23,2,20] 1;
param a[1,23,2,26] 1;
param a[1,23,3,22] 1;
param a[1,23,3,24] 1;
param a[1,23,4,24] 1;
param a[1,23,4,22] 1;
param a[1,23,5,26] 1;
param a[1,23,5,20] 1;
param a[1,23,6,25] 1;
param a[1,23,6,11] 1;
param a[0,23,1,15] 1;
param a[0,23,1,36] 1;
param a[0,23,2,30] 1;
param a[0,23,2,45] 1;
param a[0,23,3,41] 1;
param a[0,23,3,47] 1;
param a[0,23,4,46] 1;
param a[0,23,4,48] 1;
param a[0,23,5,48] 1;
param a[0,23,5,46] 1;
param a[0,23,6,47] 1;
param a[0,23,6,41] 1;
param a[0,23,7,45] 1;
param a[0,23,7,30] 1;
param a[0,23,8,36] 1;
param a[0,23,8,15] 1;
param a[1,24,1,11] 1;
param a[1,24,1,22] 1;
param a[1,24,2,20] 2;
param a[1,24,3,22] 1;
param a[1,24,3,11] 1;
param a[0,24,1,16] 1;
param a[0,24,1,37] 1;
param a[0,24,2,31] 1;
param a[0,24,2,46] 1;
param a[0,24,3,42] 1;
param a[0,24,3,50] 1;
param a[0,24,4,49] 1;
param a[0,24,4,51] 1;
param a[0,24,5,51] 1;
param a[0,24,5,49] 1;
param a[0,24,6,50] 1;
param a[0,24,6,42] 1;
param a[0,24,7,46] 1;
param a[0,24,7,31] 1;
param a[0,24,8,37] 1;
param a[0,24,8,16] 1;
param a[1,25,1,11] 1;
param a[1,25,1,26] 1;
param a[1,25,2,20] 1;
param a[1,25,2,24] 1;
param a[1,25,3,22] 2;
param a[1,25,4,24] 1;
param a[1,25,4,20] 1;
param a[1,25,5,26] 1;
param a[1,25,5,11] 1;
param a[0,25,1,17] 1;
param a[0,25,1,38] 1;
param a[0,25,2,32] 1;
param a[0,25,2,47] 1;
param a[0,25,3,43] 1;
param a[0,25,3,52] 1;
param a[0,25,4,50] 1;
param a[0,25,4,53] 1;
param a[0,25,5,53] 1;
param a[0,25,5,50] 1;
param a[0,25,6,52] 1;
param a[0,25,6,43] 1;
param a[0,25,7,47] 1;
param a[0,25,7,32] 1;
param a[0,25,8,38] 1;
param a[0,25,8,17] 1;
param a[1,26,1,11] 1;
param a[1,26,1,24] 1;
param a[1,26,2,20] 1;
param a[1,26,2,22] 1;
param a[1,26,3,22] 1;
param a[1,26,3,20] 1;
param a[1,26,4,24] 1;
param a[1,26,4,11] 1;
param a[0,26,1,18] 1;
param a[0,26,1,39] 1;
param a[0,26,2,33] 1;
param a[0,26,2,48] 1;
param a[0,26,3,44] 1;
param a[0,26,3,53] 1;
param a[0,26,4,51] 1;
param a[0,26,4,54] 1;
param a[0,26,5,54] 1;
param a[0,26,5,51] 1;
param a[0,26,6,53] 1;
param a[0,26,6,44] 1;
param a[0,26,7,48] 1;
param a[0,26,7,33] 1;
param a[0,26,8,39] 1;
param a[0,26,8,18] 1;
param a[1,27,1,12] 2;
param a[0,27,1,12] 2;
param a[1,28,1,12] 1;
param a[1,28,1,30] 1;
param a[1,28,2,27] 1;
param a[1,28,2,32] 1;
param a[1,28,3,29] 1;
param a[1,28,3,33] 1;
param a[1,28,4,31] 2;
param a[1,28,5,33] 1;
param a[1,28,5,29] 1;
param a[1,28,6,32] 1;
param a[1,28,6,27] 1;
param a[1,28,7,30] 1;
param a[1,28,7,12] 1;
param a[0,28,1,13] 2;
param a[1,29,1,12] 1;
param a[1,29,1,27] 1;
param a[1,29,2,27] 1;
param a[1,29,2,12] 1;
param a[0,29,1,14] 2;
param a[1,30,1,12] 1;
param a[1,30,1,32] 1;
param a[1,30,2,27] 1;
param a[1,30,2,33] 1;
param a[1,30,3,29] 1;
param a[1,30,3,31] 1;
param a[1,30,4,31] 1;
param a[1,30,4,29] 1;
param a[1,30,5,33] 1;
param a[1,30,5,27] 1;
param a[1,30,6,32] 1;
param a[1,30,6,12] 1;
param a[0,30,1,15] 2;
param a[1,31,1,12] 1;
param a[1,31,1,29] 1;
param a[1,31,2,27] 2;
param a[1,31,3,29] 1;
param a[1,31,3,12] 1;
param a[0,31,1,16] 2;
param a[1,32,1,12] 1;
param a[1,32,1,33] 1;
param a[1,32,2,27] 1;
param a[1,32,2,31] 1;
param a[1,32,3,29] 2;
param a[1,32,4,31] 1;
param a[1,32,4,27] 1;
param a[1,32,5,33] 1;
param a[1,32,5,12] 1;
param a[0,32,1,17] 2;
param a[1,33,1,12] 1;
param a[1,33,1,31] 1;
param a[1,33,2,27] 1;
param a[1,33,2,29] 1;
param a[1,33,3,29] 1;
param a[1,33,3,27] 1;
param a[1,33,4,31] 1;
param a[1,33,4,12] 1;
param a[0,33,1,18] 2;
param a[1,34,1,13] 1;
param a[1,34,1,36] 1;
param a[1,34,2,28] 1;
param a[1,34,2,38] 1;
param a[1,34,3,35] 1;
param a[1,34,3,39] 1;
param a[1,34,4,37] 2;
param a[1,34,5,39] 1;
param a[1,34,5,35] 1;
param a[1,34,6,38] 1;
param a[1,34,6,28] 1;
param a[1,34,7,36] 1;
param a[1,34,7,13] 1;
param a[0,34,1,13] 1;
param a[0,34,1,36] 1;
param a[0,34,2,28] 1;
param a[0,34,2,38] 1;
param a[0,34,3,35] 1;
param a[0,34,3,39] 1;
param a[0,34,4,37] 2;
param a[0,34,5,39] 1;
param a[0,34,5,35] 1;
param a[0,34,6,38] 1;
param a[0,34,6,28] 1;
param a[0,34,7,36] 1;
param a[0,34,7,13] 1;
param a[1,35,1,13] 1;
param a[1,35,1,28] 1;
param a[1,35,2,28] 1;
param a[1,35,2,13] 1;
param a[0,35,1,14] 1;
param a[0,35,1,41] 1;
param a[0,35,2,29] 1;
param a[0,35,2,43] 1;
param a[0,35,3,40] 1;
param a[0,35,3,44] 1;
param a[0,35,4,42] 2;
param a[0,35,5,44] 1;
param a[0,35,5,40] 1;
param a[0,35,6,43] 1;
param a[0,35,6,29] 1;
param a[0,35,7,41] 1;
param a[0,35,7,14] 1;
param a[1,36,1,13] 1;
param a[1,36,1,38] 1;
param a[1,36,2,28] 1;
param a[1,36,2,39] 1;
param a[1,36,3,35] 1;
param a[1,36,3,37] 1;
param a[1,36,4,37] 1;
param a[1,36,4,35] 1;
param a[1,36,5,39] 1;
param a[1,36,5,28] 1;
param a[1,36,6,38] 1;
param a[1,36,6,13] 1;
param a[0,36,1,15] 1;
param a[0,36,1,45] 1;
param a[0,36,2,30] 1;
param a[0,36,2,47] 1;
param a[0,36,3,41] 1;
param a[0,36,3,48] 1;
param a[0,36,4,46] 2;
param a[0,36,5,48] 1;
param a[0,36,5,41] 1;
param a[0,36,6,47] 1;
param a[0,36,6,30] 1;
param a[0,36,7,45] 1;
param a[0,36,7,15] 1;
param a[1,37,1,13] 1;
param a[1,37,1,35] 1;
param a[1,37,2,28] 2;
param a[1,37,3,35] 1;
param a[1,37,3,13] 1;
param a[0,37,1,16] 1;
param a[0,37,1,46] 1;
param a[0,37,2,31] 1;
param a[0,37,2,50] 1;
param a[0,37,3,42] 1;
param a[0,37,3,51] 1;
param a[0,37,4,49] 2;
param a[0,37,5,51] 1;
param a[0,37,5,42] 1;
param a[0,37,6,50] 1;
param a[0,37,6,31] 1;
param a[0,37,7,46] 1;
param a[0,37,7,16] 1;
param a[1,38,1,13] 1;
param a[1,38,1,39] 1;
param a[1,38,2,28] 1;
param a[1,38,2,37] 1;
param a[1,38,3,35] 2;
param a[1,38,4,37] 1;
param a[1,38,4,28] 1;
param a[1,38,5,39] 1;
param a[1,38,5,13] 1;
param a[0,38,1,17] 1;
param a[0,38,1,47] 1;
param a[0,38,2,32] 1;
param a[0,38,2,52] 1;
param a[0,38,3,43] 1;
param a[0,38,3,53] 1;
param a[0,38,4,50] 2;
param a[0,38,5,53] 1;
param a[0,38,5,43] 1;
param a[0,38,6,52] 1;
param a[0,38,6,32] 1;
param a[0,38,7,47] 1;
param a[0,38,7,17] 1;
param a[1,39,1,13] 1;
param a[1,39,1,37] 1;
param a[1,39,2,28] 1;
param a[1,39,2,35] 1;
param a[1,39,3,35] 1;
param a[1,39,3,28] 1;
param a[1,39,4,37] 1;
param a[1,39,4,13] 1;
param a[0,39,1,18] 1;
param a[0,39,1,48] 1;
param a[0,39,2,33] 1;
param a[0,39,2,53] 1;
param a[0,39,3,44] 1;
param a[0,39,3,54] 1;
param a[0,39,4,51] 2;
param a[0,39,5,54] 1;
param a[0,39,5,44] 1;
param a[0,39,6,53] 1;
param a[0,39,6,33] 1;
param a[0,39,7,48] 1;
param a[0,39,7,18] 1;
param a[1,40,1,14] 1;
param a[1,40,1,29] 1;
param a[1,40,2,29] 1;
param a[1,40,2,14] 1;
param a[0,40,1,14] 1;
param a[0,40,1,29] 1;
param a[0,40,2,29] 1;
param a[0,40,2,14] 1;
param a[1,41,1,14] 1;
param a[1,41,1,43] 1;
param a[1,41,2,29] 1;
param a[1,41,2,44] 1;
param a[1,41,3,40] 1;
param a[1,41,3,42] 1;
param a[1,41,4,42] 1;
param a[1,41,4,40] 1;
param a[1,41,5,44] 1;
param a[1,41,5,29] 1;
param a[1,41,6,43] 1;
param a[1,41,6,14] 1;
param a[0,41,1,15] 1;
param a[0,41,1,30] 1;
param a[0,41,2,30] 1;
param a[0,41,2,15] 1;
param a[1,42,1,14] 1;
param a[1,42,1,40] 1;
param a[1,42,2,29] 2;
param a[1,42,3,40] 1;
param a[1,42,3,14] 1;
param a[0,42,1,16] 1;
param a[0,42,1,31] 1;
param a[0,42,2,31] 1;
param a[0,42,2,16] 1;
param a[1,43,1,14] 1;
param a[1,43,1,44] 1;
param a[1,43,2,29] 1;
param a[1,43,2,42] 1;
param a[1,43,3,40] 2;
param a[1,43,4,42] 1;
param a[1,43,4,29] 1;
param a[1,43,5,44] 1;
param a[1,43,5,14] 1;
param a[0,43,1,17] 1;
param a[0,43,1,32] 1;
param a[0,43,2,32] 1;
param a[0,43,2,17] 1;
param a[1,44,1,14] 1;
param a[1,44,1,42] 1;
param a[1,44,2,29] 1;
param a[1,44,2,40] 1;
param a[1,44,3,40] 1;
param a[1,44,3,29] 1;
param a[1,44,4,42] 1;
param a[1,44,4,14] 1;
param a[0,44,1,18] 1;
param a[0,44,1,33] 1;
param a[0,44,2,33] 1;
param a[0,44,2,18] 1;
param a[1,45,1,15] 1;
param a[1,45,1,47] 1;
param a[1,45,2,30] 1;
param a[1,45,2,48] 1;
param a[1,45,3,41] 1;
param a[1,45,3,46] 1;
param a[1,45,4,46] 1;
param a[1,45,4,41] 1;
param a[1,45,5,48] 1;
param a[1,45,5,30] 1;
param a[1,45,6,47] 1;
param a[1,45,6,15] 1;
param a[0,45,1,15] 1;
param a[0,45,1,47] 1;
param a[0,45,2,30] 1;
param a[0,45,2,48] 1;
param a[0,45,3,41] 1;
param a[0,45,3,46] 1;
param a[0,45,4,46] 1;
param a[0,45,4,41] 1;
param a[0,45,5,48] 1;
param a[0,45,5,30] 1;
param a[0,45,6,47] 1;
param a[0,45,6,15] 1;
param a[1,46,1,15] 1;
param a[1,46,1,41] 1;
param a[1,46,2,30] 2;
param a[1,46,3,41] 1;
param a[1,46,3,15] 1;
param a[0,46,1,16] 1;
param a[0,46,1,50] 1;
param a[0,46,2,31] 1;
param a[0,46,2,51] 1;
param a[0,46,3,42] 1;
param a[0,46,3,49] 1;
param a[0,46,4,49] 1;
param a[0,46,4,42] 1;
param a[0,46,5,51] 1;
param a[0,46,5,31] 1;
param a[0,46,6,50] 1;
param a[0,46,6,16] 1;
param a[1,47,1,15] 1;
param a[1,47,1,48] 1;
param a[1,47,2,30] 1;
param a[1,47,2,46] 1;
param a[1,47,3,41] 2;
param a[1,47,4,46] 1;
param a[1,47,4,30] 1;
param a[1,47,5,48] 1;
param a[1,47,5,15] 1;
param a[0,47,1,17] 1;
param a[0,47,1,52] 1;
param a[0,47,2,32] 1;
param a[0,47,2,53] 1;
param a[0,47,3,43] 1;
param a[0,47,3,50] 1;
param a[0,47,4,50] 1;
param a[0,47,4,43] 1;
param a[0,47,5,53] 1;
param a[0,47,5,32] 1;
param a[0,47,6,52] 1;
param a[0,47,6,17] 1;
param a[1,48,1,15] 1;
param a[1,48,1,46] 1;
param a[1,48,2,30] 1;
param a[1,48,2,41] 1;
param a[1,48,3,41] 1;
param a[1,48,3,30] 1;
param a[1,48,4,46] 1;
param a[1,48,4,15] 1;
param a[0,48,1,18] 1;
param a[0,48,1,53] 1;
param a[0,48,2,33] 1;
param a[0,48,2,54] 1;
param a[0,48,3,44] 1;
param a[0,48,3,51] 1;
param a[0,48,4,51] 1;
param a[0,48,4,44] 1;
param a[0,48,5,54] 1;
param a[0,48,5,33] 1;
param a[0,48,6,53] 1;
param a[0,48,6,18] 1;
param a[1,49,1,16] 1;
param a[1,49,1,42] 1;
param a[1,49,2,31] 2;
